Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
268416,AAA Batteries (4-pack),2,2.99,12/31/22 13:40,"639 Chaussée de Waterloo St, Bruxelles, BRU 1000"
268417,USB-C Charging Cable,1,11.95,12/26/22 11:37,"604 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
268418,34in Ultrawide Monitor,1,379.99,12/21/22 15:22,"366 Rue du Bailli St, Tournai, HAI 7500"
268419,Macbook Pro Laptop,1,1700,12/31/22 16:20,"205 Boulevard Anspach St, Bruxelles, BRU 1000"
268420,USB-C Charging Cable,1,11.95,12/03/22 21:50,"564 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
268421,Google Phone,1,600,12/11/22 09:05,"287 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
268421,Bose SoundSport Headphones,1,99.99,12/11/22 09:05,"287 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
268422,Lightning Charging Cable,1,14.95,12/10/22 16:09,"138 Avenue Louise St, Charleroi, WHT 6000"
268423,AAA Batteries (4-pack),1,2.99,12/11/22 20:21,"605 Rue Saint-Jacques St, Charleroi, WHT 6000"
268424,Macbook Pro Laptop,1,1700,12/21/22 23:32,"62 Avenue Franklin Roosevelt St, Mons, HAI 7000"
268425,USB-C Charging Cable,1,11.95,12/24/22 02:53,"340 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
268426,27in FHD Monitor,1,149.99,12/19/22 23:17,"937 Rue de la Loi St, Mouscron, HAI 7700"
268427,Lightning Charging Cable,1,14.95,12/08/22 17:09,"993 Rue de l'Ecuyer St, Charleroi, WHT 6000"
268428,Apple Airpods Headphones,1,150,12/05/22 19:02,"326 Rue du Luxembourg St, Bruxelles, BRU 1000"
268429,34in Ultrawide Monitor,1,379.99,12/08/22 18:12,"81 Avenue Brugmann St, La Louvière, WHT 7100"
268430,Apple Airpods Headphones,1,150,12/07/22 09:17,"234 Chaussée de Waterloo St, La Louvière, WHT 7100"
268431,27in 4K Gaming Monitor,1,389.99,12/14/22 22:21,"472 Rue de Flandre St, Mouscron, HAI 7700"
268432,AA Batteries (4-pack),1,3.84,12/05/22 11:28,"925 Place Sainte-Catherine St, Courtrai, WVH 8500"
268433,USB-C Charging Cable,1,11.95,12/28/22 15:20,"26 Rue du Page St, La Louvière, WHT 7100"
268434,USB-C Charging Cable,1,11.95,12/01/22 11:43,"596 Rue Blaes St, Verviers, LGE 4800"
268434,Macbook Pro Laptop,1,1700,12/01/22 11:43,"596 Rue Blaes St, Verviers, LGE 4800"
268435,20in Monitor,1,109.99,12/03/22 12:48,"398 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268436,Bose SoundSport Headphones,1,99.99,12/06/22 17:14,"190 Rue du Midi St, Liège, WLG 4000"
268437,AAA Batteries (4-pack),1,2.99,12/23/22 08:43,"606 Rue du Page St, La Louvière, WHT 7100"
268438,AAA Batteries (4-pack),1,2.99,12/11/22 15:26,"324 Rue du Page St, Bruxelles, BRU 1000"
268439,Apple Airpods Headphones,1,150,12/30/22 22:08,"862 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
268440,Wired Headphones,1,11.99,12/04/22 19:29,"416 Rue de la Loi St, Bruxelles, BRU 1000"
268441,AAA Batteries (4-pack),1,2.99,12/18/22 14:57,"107 Avenue Franklin Roosevelt St, Charleroi, WHT 6000"
268442,AA Batteries (4-pack),1,3.84,12/21/22 10:59,"300 Rue Haute St, Mons, HAI 7000"
268443,AA Batteries (4-pack),1,3.84,12/30/22 13:03,"727 Avenue Louise St, Liège, WLG 4000"
268444,Wired Headphones,1,11.99,12/21/22 19:37,"645 Rue du Bailli St, Bruxelles, BRU 1000"
268445,Wired Headphones,1,11.99,12/14/22 21:55,"813 Avenue de Tervueren St, Courtrai, WVH 8500"
268446,AA Batteries (4-pack),4,3.84,12/28/22 14:06,"345 Boulevard Anspach St, Tournai, HAI 7500"
268447,USB-C Charging Cable,1,11.95,12/05/22 10:27,"779 Rue Antoine Dansaert St, Charleroi, WHT 6000"
268448,34in Ultrawide Monitor,1,379.99,12/25/22 10:59,"769 Rue de la Loi St, Charleroi, WHT 6000"
268449,USB-C Charging Cable,1,11.95,12/03/22 12:29,"218 Rue Royale St, Liège, WLG 4000"
268450,Lightning Charging Cable,1,14.95,12/04/22 18:04,"233 Rue du Page St, Liège, WLG 4000"
268451,AA Batteries (4-pack),1,3.84,12/07/22 22:03,"348 Rue Royale St, Bruxelles, BRU 1000"
268451,USB-C Charging Cable,1,11.95,12/07/22 22:03,"348 Rue Royale St, Bruxelles, BRU 1000"
268452,27in FHD Monitor,1,149.99,12/09/22 07:28,"584 Place Sainte-Catherine St, Bruxelles, BRU 1000"
268453,iPhone,1,700,12/29/22 13:56,"709 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268454,AAA Batteries (4-pack),1,2.99,12/18/22 12:58,"60 Rue Haute St, Mouscron, HAI 7700"
268455,Bose SoundSport Headphones,1,99.99,12/04/22 23:21,"501 Rue Royale St, Verviers, LGE 4800"
268456,Wired Headphones,1,11.99,12/06/22 11:06,"460 Avenue Brugmann St, Namur, NAM 5000"
268457,AAA Batteries (4-pack),4,2.99,12/05/22 10:09,"145 Rue Royale St, Namur, NAM 5000"
268458,Bose SoundSport Headphones,1,99.99,12/05/22 10:23,"243 Avenue Brugmann St, Bruxelles, BRU 1000"
268459,Lightning Charging Cable,1,14.95,12/20/22 11:29,"868 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268460,27in FHD Monitor,1,149.99,12/22/22 11:47,"849 Rue du Midi St, Namur, NAM 5000"
268461,Wired Headphones,1,11.99,12/12/22 16:40,"658 Rue du Luxembourg St, Namur, NAM 5000"
268461,AAA Batteries (4-pack),1,2.99,12/12/22 16:40,"658 Rue du Luxembourg St, Namur, NAM 5000"
268462,Lightning Charging Cable,2,14.95,12/24/22 13:11,"407 Rue Antoine Dansaert St, Tournai, HAI 7500"
268463,Wired Headphones,1,11.99,12/16/22 10:51,"741 Rue Neuve St, Bruxelles, BRU 1000"
268464,AAA Batteries (4-pack),2,2.99,12/01/22 18:06,"514 Avenue Louise St, Bruxelles, BRU 1000"
268465,Wired Headphones,1,11.99,12/03/22 16:25,"523 Avenue Brugmann St, Mouscron, HAI 7700"
268466,Apple Airpods Headphones,1,150,12/18/22 17:11,"980 Rue de la Loi St, Verviers, LGE 4800"
268467,Bose SoundSport Headphones,1,99.99,12/11/22 14:07,"394 Avenue Louise St, Bruxelles, BRU 1000"
268468,USB-C Charging Cable,1,11.95,12/18/22 10:25,"37 Avenue de la Toison d'Or St, Namur, NAM 5000"
268469,Bose SoundSport Headphones,1,99.99,12/02/22 07:24,"22 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
268470,iPhone,1,700,12/24/22 14:56,"91 Rue de l'Ecuyer St, Charleroi, WHT 6000"
268471,AA Batteries (4-pack),1,3.84,12/19/22 11:20,"491 Rue Haute St, Mouscron, HAI 7700"
268472,AAA Batteries (4-pack),2,2.99,12/19/22 18:41,"88 Avenue Franklin Roosevelt St, Tournai, HAI 7500"
268473,ThinkPad Laptop,1,999.99,12/22/22 09:21,"206 Boulevard Anspach St, Courtrai, WVH 8500"
268474,Wired Headphones,1,11.99,12/20/22 15:26,"918 Rue du Page St, Bruxelles, BRU 1000"
268475,Wired Headphones,1,11.99,12/03/22 00:35,"619 Rue de l'Ecuyer St, Liège, WLG 4000"
268476,Lightning Charging Cable,1,14.95,12/29/22 11:38,"524 Rue de Flandre St, Tournai, HAI 7500"
268477,iPhone,1,700,12/25/22 18:52,"472 Rue Blaes St, Mouscron, HAI 7700"
268478,Bose SoundSport Headphones,1,99.99,12/25/22 20:13,"232 Avenue Louise St, Verviers, LGE 4800"
268479,AAA Batteries (4-pack),1,2.99,12/14/22 15:29,"186 Rue Antoine Dansaert St, Mons, HAI 7000"
268480,Lightning Charging Cable,1,14.95,12/31/22 07:22,"954 Rue du Page St, Bruxelles, BRU 1000"
268481,Bose SoundSport Headphones,1,99.99,12/12/22 11:03,"856 Boulevard Anspach St, Mouscron, HAI 7700"
268482,AA Batteries (4-pack),3,3.84,12/08/22 15:54,"67 Rue du Luxembourg St, Charleroi, WHT 6000"
268483,Vareebadd Phone,1,400,12/18/22 12:53,"681 Chaussée de Waterloo St, Charleroi, WHT 6000"
268484,ThinkPad Laptop,1,999.99,12/18/22 10:17,"174 Rue du Page St, Bruxelles, BRU 1000"
268485,Wired Headphones,1,11.99,12/10/22 01:35,"986 Rue de l'Ecuyer St, Bruxelles, BRU 1000"
268486,Bose SoundSport Headphones,1,99.99,12/01/22 15:55,"738 Avenue Louise St, Courtrai, WVH 8500"
268487,34in Ultrawide Monitor,1,379.99,12/26/22 17:29,"190 Avenue Franklin Roosevelt St, Charleroi, WHT 6000"
268488,Lightning Charging Cable,2,14.95,12/17/22 14:02,"392 Rue du Luxembourg St, Bruxelles, BRU 1000"
268489,AA Batteries (4-pack),1,3.84,12/25/22 14:29,"976 Rue Haute St, Charleroi, WHT 6000"
268490,Google Phone,1,600,12/27/22 17:58,"807 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
268491,iPhone,1,700,12/07/22 11:44,"154 Avenue Adolphe Buyl St, Tournai, HAI 7500"
268491,Wired Headphones,1,11.99,12/07/22 11:44,"154 Avenue Adolphe Buyl St, Tournai, HAI 7500"
268492,Apple Airpods Headphones,1,150,12/25/22 18:28,"818 Rue du Page St, Liège, WLG 4000"
268493,AA Batteries (4-pack),1,3.84,12/14/22 16:52,"579 Rue Antoine Dansaert St, Liège, WLG 4000"
268494,27in 4K Gaming Monitor,1,389.99,12/01/22 09:52,"313 Rue de Flandre St, La Louvière, WHT 7100"
268495,Bose SoundSport Headphones,1,99.99,12/04/22 10:45,"336 Rue Royale St, Liège, WLG 4000"
268496,Macbook Pro Laptop,1,1700,12/08/22 08:02,"112 Rue Royale St, Charleroi, WHT 6000"
268497,USB-C Charging Cable,1,11.95,12/24/22 16:56,"905 Rue Haute St, Charleroi, WHT 6000"
268498,AAA Batteries (4-pack),1,2.99,12/10/22 13:11,"848 Avenue de Tervueren St, Bruxelles, BRU 1000"
268499,27in 4K Gaming Monitor,1,389.99,12/04/22 12:42,"925 Boulevard Anspach St, Bruxelles, BRU 1000"
268500,Bose SoundSport Headphones,1,99.99,12/26/22 22:28,"470 Rue Blaes St, Tournai, HAI 7500"
268501,AAA Batteries (4-pack),1,2.99,12/01/22 10:45,"152 Chaussée de Waterloo St, Courtrai, WVH 8500"
268502,USB-C Charging Cable,2,11.95,12/21/22 14:01,"305 Rue Neuve St, Charleroi, WHT 6000"
268503,Wired Headphones,1,11.99,12/13/22 00:30,"389 Rue Neuve St, Mons, HAI 7000"
268504,AA Batteries (4-pack),3,3.84,12/15/22 20:39,"548 Avenue des Arts St, Charleroi, WHT 6000"
268505,27in FHD Monitor,1,149.99,12/07/22 18:57,"751 Rue Neuve St, Courtrai, WVH 8500"
268506,AAA Batteries (4-pack),3,2.99,12/31/22 10:26,"718 Rue Saint-Jacques St, Namur, NAM 5000"
268507,Lightning Charging Cable,1,14.95,12/10/22 12:27,"564 Rue Neuve St, Mouscron, HAI 7700"
268508,27in 4K Gaming Monitor,1,389.99,12/14/22 13:48,"203 Rue de la Loi St, Tournai, HAI 7500"
268509,USB-C Charging Cable,1,11.95,12/12/22 11:47,"940 Avenue des Arts St, Namur, NAM 5000"
268510,AA Batteries (4-pack),1,3.84,12/22/22 11:21,"238 Avenue des Arts St, Liège, WLG 4000"
268511,USB-C Charging Cable,1,11.95,12/30/22 16:42,"35 Rue de Flandre St, Mons, HAI 7000"
268512,AA Batteries (4-pack),1,3.84,12/27/22 10:35,"550 Place Sainte-Catherine St, Charleroi, WHT 6000"
268513,Apple Airpods Headphones,1,150,12/14/22 19:09,"324 Rue Royale St, Liège, WLG 4000"
268514,27in 4K Gaming Monitor,1,389.99,12/02/22 08:46,"695 Avenue Adolphe Buyl St, Charleroi, WHT 6000"
268515,27in 4K Gaming Monitor,1,389.99,12/04/22 17:44,"866 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268516,34in Ultrawide Monitor,1,379.99,12/07/22 15:14,"319 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
268517,27in 4K Gaming Monitor,1,389.99,12/28/22 10:53,"636 Rue Royale St, Tournai, HAI 7500"
268518,27in FHD Monitor,1,149.99,12/27/22 10:35,"965 Rue de la Loi St, Tournai, HAI 7500"
268519,USB-C Charging Cable,1,11.95,12/03/22 12:06,"601 Avenue Franklin Roosevelt St, Liège, WLG 4000"
268520,27in FHD Monitor,1,149.99,12/22/22 00:12,"606 Rue du Midi St, Bruxelles, BRU 1000"
268521,iPhone,1,700,12/08/22 11:55,"480 Rue de la Loi St, Charleroi, WHT 6000"
268522,27in FHD Monitor,1,149.99,01/01/23 02:06,"549 Rue Antoine Dansaert St, La Louvière, WHT 7100"
268523,Flatscreen TV,1,300,12/17/22 09:48,"176 Avenue Brugmann St, Bruxelles, BRU 1000"
268524,27in 4K Gaming Monitor,1,389.99,12/18/22 22:24,"841 Avenue Louise St, Verviers, LGE 4800"
268525,Google Phone,1,600,12/29/22 12:39,"466 Rue du Midi St, Verviers, LGE 4800"
268525,USB-C Charging Cable,1,11.95,12/29/22 12:39,"466 Rue du Midi St, Verviers, LGE 4800"
268526,AA Batteries (4-pack),1,3.84,12/03/22 17:54,"234 Place Sainte-Catherine St, La Louvière, WHT 7100"
268527,AAA Batteries (4-pack),1,2.99,12/23/22 09:21,"633 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
268528,ThinkPad Laptop,1,999.99,12/07/22 14:08,"325 Rue du Luxembourg St, Bruxelles, BRU 1000"
268529,Lightning Charging Cable,1,14.95,12/10/22 18:21,"624 Place Sainte-Catherine St, La Louvière, WHT 7100"
268530,AAA Batteries (4-pack),1,2.99,12/11/22 10:35,"915 Avenue Adolphe Buyl St, Mons, HAI 7000"
268531,Bose SoundSport Headphones,1,99.99,12/17/22 10:03,"441 Rue Antoine Dansaert St, La Louvière, WHT 7100"
268532,USB-C Charging Cable,1,11.95,12/15/22 15:00,"466 Avenue des Arts St, Bruxelles, BRU 1000"
268533,Wired Headphones,1,11.99,12/05/22 01:11,"93 Rue Neuve St, Verviers, LGE 4800"
268534,27in FHD Monitor,1,149.99,12/21/22 19:25,"569 Rue du Luxembourg St, Liège, WLG 4000"
268534,27in 4K Gaming Monitor,1,389.99,12/21/22 19:25,"569 Rue du Luxembourg St, Liège, WLG 4000"
268535,Bose SoundSport Headphones,1,99.99,12/23/22 17:16,"491 Chaussée de Waterloo St, Namur, NAM 5000"
268536,USB-C Charging Cable,1,11.95,12/29/22 10:15,"324 Rue Antoine Dansaert St, Mouscron, HAI 7700"
268537,Lightning Charging Cable,1,14.95,12/03/22 20:55,"978 Rue du Midi St, Mons, HAI 7000"
268538,Bose SoundSport Headphones,1,99.99,12/22/22 12:28,"518 Rue du Page St, La Louvière, WHT 7100"
268539,Bose SoundSport Headphones,1,99.99,12/28/22 23:25,"736 Avenue Brugmann St, Bruxelles, BRU 1000"
268540,Wired Headphones,1,11.99,12/08/22 18:47,"424 Rue Antoine Dansaert St, Tournai, HAI 7500"
268541,Lightning Charging Cable,1,14.95,12/12/22 00:10,"550 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268542,USB-C Charging Cable,2,11.95,12/01/22 08:50,"870 Rue Blaes St, Charleroi, WHT 6000"
268543,Apple Airpods Headphones,1,150,12/07/22 20:29,"574 Boulevard Anspach St, Bruxelles, BRU 1000"
268543,Bose SoundSport Headphones,1,99.99,12/07/22 20:29,"574 Boulevard Anspach St, Bruxelles, BRU 1000"
268544,AA Batteries (4-pack),1,3.84,12/19/22 18:15,"859 Avenue Louise St, Bruxelles, BRU 1000"
268545,Lightning Charging Cable,1,14.95,12/11/22 22:16,"203 Rue Antoine Dansaert St, La Louvière, WHT 7100"
268546,Bose SoundSport Headphones,1,99.99,12/27/22 16:40,"438 Avenue Louise St, Courtrai, WVH 8500"
268547,AA Batteries (4-pack),1,3.84,12/01/22 16:50,"152 Rue de l'Ecuyer St, Liège, WLG 4000"
268548,AA Batteries (4-pack),1,3.84,12/30/22 22:44,"209 Avenue Louise St, Mons, HAI 7000"
268549,AA Batteries (4-pack),2,3.84,12/24/22 14:30,"666 Rue Saint-Jacques St, Tournai, HAI 7500"
268550,34in Ultrawide Monitor,1,379.99,12/22/22 09:30,"110 Avenue Adolphe Buyl St, Charleroi, WHT 6000"
268551,Apple Airpods Headphones,1,150,12/04/22 19:49,"122 Rue de Flandre St, Verviers, LGE 4800"
268552,Macbook Pro Laptop,1,1700,12/22/22 12:58,"96 Chaussée de Waterloo St, Bruxelles, BRU 1000"
268553,AAA Batteries (4-pack),3,2.99,12/11/22 14:27,"443 Chaussée de Waterloo St, Bruxelles, BRU 1000"
268554,Wired Headphones,1,11.99,12/31/22 16:46,"772 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268555,Wired Headphones,1,11.99,12/07/22 18:58,"259 Rue Saint-Jacques St, Liège, WLG 4000"
268556,AA Batteries (4-pack),1,3.84,12/04/22 15:11,"228 Rue Saint-Jacques St, Mouscron, HAI 7700"
268556,Macbook Pro Laptop,1,1700,12/04/22 15:11,"228 Rue Saint-Jacques St, Mouscron, HAI 7700"
268557,Lightning Charging Cable,1,14.95,12/18/22 18:25,"672 Rue du Luxembourg St, Mons, HAI 7000"
268558,USB-C Charging Cable,1,11.95,12/05/22 10:08,"978 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268559,USB-C Charging Cable,1,11.95,12/07/22 13:03,"748 Rue Haute St, Namur, NAM 5000"
268560,Apple Airpods Headphones,1,150,12/27/22 17:54,"240 Rue Antoine Dansaert St, Liège, WLG 4000"
268561,Wired Headphones,1,11.99,12/04/22 13:27,"584 Rue du Marché aux Herbes St, Courtrai, WVH 8500"
268562,Google Phone,1,600,12/03/22 19:50,"759 Rue du Page St, Bruxelles, BRU 1000"
268563,34in Ultrawide Monitor,1,379.99,12/13/22 11:47,"519 Rue Blaes St, Bruxelles, BRU 1000"
268564,AA Batteries (4-pack),2,3.84,12/22/22 09:29,"155 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
268565,Apple Airpods Headphones,1,150,12/24/22 06:09,"312 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
268566,Bose SoundSport Headphones,1,99.99,12/24/22 19:46,"940 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268566,LG Washing Machine,1,600.0,12/24/22 19:46,"940 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
268567,Wired Headphones,1,11.99,12/18/22 20:37,"105 Avenue de Tervueren St, Bruxelles, BRU 1000"
268568,AA Batteries (4-pack),1,3.84,12/28/22 12:28,"491 Rue du Luxembourg St, Verviers, LGE 4800"
268569,AAA Batteries (4-pack),1,2.99,12/12/22 21:36,"900 Avenue des Arts St, Mouscron, HAI 7700"
268570,Bose SoundSport Headphones,1,99.99,12/08/22 13:16,"72 Rue Haute St, Bruxelles, BRU 1000"
268571,Bose SoundSport Headphones,1,99.99,12/02/22 13:22,"47 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
268572,Macbook Pro Laptop,1,1700,12/26/22 19:24,"492 Avenue Brugmann St, Liège, WLG 4000"
268573,AA Batteries (4-pack),1,3.84,12/18/22 19:42,"387 Rue du Page St, Bruxelles, BRU 1000"
268574,27in FHD Monitor,1,149.99,12/08/22 12:23,"297 Rue Antoine Dansaert St, Charleroi, WHT 6000"
268575,Wired Headphones,1,11.99,12/06/22 19:17,"930 Chaussée de Waterloo St, Namur, NAM 5000"
268576,USB-C Charging Cable,1,11.95,12/06/22 00:52,"739 Chaussée de Waterloo St, Bruxelles, BRU 1000"
268577,Apple Airpods Headphones,1,150,12/13/22 18:25,"442 Avenue Louise St, Liège, WLG 4000"
