Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
228110,iPhone,1,700.0,09/13/22 21:43,"388 Rue Saint-Jacques St, Tournai, HAI 7500"
228111,ThinkPad Laptop,1,999.99,09/22/22 17:24,"928 Rue du Luxembourg St, Bruxelles, BRU 1000"
228112,27in 4K Gaming Monitor,1,389.99,09/29/22 19:30,"231 Rue Royale St, Verviers, LGE 4800"
228113,27in 4K Gaming Monitor,1,389.99,09/19/22 10:59,"930 Rue de l'Ecuyer St, Namur, NAM 5000"
228114,27in FHD Monitor,1,149.99,09/19/22 21:42,"247 Avenue Louise St, Liège, WLG 4000"
228115,Bose SoundSport Headphones,1,99.99,09/15/22 20:08,"999 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
228116,iPhone,1,700.0,09/30/22 13:07,"516 Rue du Bailli St, Bruxelles, BRU 1000"
228117,20in Monitor,1,109.99,09/01/22 19:09,"345 Rue Antoine Dansaert St, Liège, WLG 4000"
228118,Wired Headphones,1,11.99,09/24/22 16:40,"697 Rue Antoine Dansaert St, Mouscron, HAI 7700"
228119,AA Batteries (4-pack),1,3.84,09/28/22 16:56,"716 Rue Antoine Dansaert St, Courtrai, WVH 8500"
228120,Lightning Charging Cable,1,14.95,09/07/22 17:58,"930 Avenue de la Toison d'Or St, Charleroi, WHT 6000"
228121,Google Phone,1,600.0,09/10/22 19:19,"748 Place Sainte-Catherine St, Mons, HAI 7000"
228121,USB-C Charging Cable,1,11.95,09/10/22 19:19,"748 Place Sainte-Catherine St, Mons, HAI 7000"
228122,Google Phone,1,600.0,09/02/22 20:46,"339 Rue Blaes St, Tournai, HAI 7500"
228123,27in 4K Gaming Monitor,1,389.99,09/21/22 11:55,"122 Avenue Louise St, Bruxelles, BRU 1000"
228124,Lightning Charging Cable,1,14.95,09/03/22 14:56,"720 Rue du Luxembourg St, Charleroi, WHT 6000"
228125,Flatscreen TV,1,300.0,09/19/22 13:56,"2 Chaussée de Waterloo St, Charleroi, WHT 6000"
228126,27in FHD Monitor,1,149.99,09/18/22 21:52,"731 Rue Neuve St, Mons, HAI 7000"
228127,34in Ultrawide Monitor,1,379.99,09/07/22 20:25,"300 Rue du Midi St, La Louvière, WHT 7100"
228128,Bose SoundSport Headphones,1,99.99,09/23/22 11:29,"704 Boulevard Anspach St, Bruxelles, BRU 1000"
228129,AA Batteries (4-pack),3,3.84,09/16/22 22:21,"36 Avenue des Arts St, Liège, WLG 4000"
228130,27in 4K Gaming Monitor,1,389.99,09/30/22 15:27,"300 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
228131,Lightning Charging Cable,1,14.95,09/25/22 20:38,"231 Boulevard Anspach St, Tournai, HAI 7500"
228132,AAA Batteries (4-pack),1,2.99,09/15/22 13:31,"946 Rue Neuve St, Bruxelles, BRU 1000"
228133,Wired Headphones,1,11.99,09/13/22 10:18,"765 Rue de Flandre St, La Louvière, WHT 7100"
228134,Lightning Charging Cable,1,14.95,09/22/22 09:47,"47 Rue du Bailli St, Mons, HAI 7000"
228135,Apple Airpods Headphones,1,150.0,09/23/22 09:14,"327 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
228136,USB-C Charging Cable,1,11.95,09/25/22 10:47,"383 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
228137,AAA Batteries (4-pack),2,2.99,09/04/22 14:41,"105 Rue Antoine Dansaert St, Namur, NAM 5000"
228138,Wired Headphones,1,11.99,09/21/22 13:10,"768 Chaussée de Waterloo St, La Louvière, WHT 7100"
228139,ThinkPad Laptop,1,999.99,09/11/22 13:00,"30 Avenue Adolphe Buyl St, Courtrai, WVH 8500"
228140,AA Batteries (4-pack),1,3.84,09/15/22 19:21,"616 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
228141,Lightning Charging Cable,1,14.95,09/14/22 09:32,"787 Avenue de Tervueren St, Bruxelles, BRU 1000"
228142,Flatscreen TV,1,300.0,09/29/22 18:46,"251 Avenue de Tervueren St, Charleroi, WHT 6000"
228143,USB-C Charging Cable,1,11.95,09/19/22 15:06,"876 Avenue Louise St, Bruxelles, BRU 1000"
228144,Apple Airpods Headphones,1,150.0,09/14/22 09:13,"156 Rue Blaes St, Charleroi, WHT 6000"
228145,AAA Batteries (4-pack),1,2.99,09/23/22 11:06,"232 Rue Neuve St, Liège, WLG 4000"
228146,Wired Headphones,1,11.99,09/17/22 10:38,"597 Rue du Luxembourg St, Bruxelles, BRU 1000"
228147,Macbook Pro Laptop,1,1700.0,09/02/22 18:50,"359 Rue Antoine Dansaert St, La Louvière, WHT 7100"
228148,Lightning Charging Cable,1,14.95,09/03/22 19:44,"876 Rue du Luxembourg St, Verviers, LGE 4800"
228149,USB-C Charging Cable,1,11.95,09/07/22 08:22,"924 Rue de la Loi St, Bruxelles, BRU 1000"
228150,27in 4K Gaming Monitor,1,389.99,09/22/22 07:11,"59 Rue du Luxembourg St, La Louvière, WHT 7100"
228151,34in Ultrawide Monitor,1,379.99,10/01/22 01:33,"552 Avenue des Arts St, Verviers, LGE 4800"
228152,Bose SoundSport Headphones,1,99.99,09/25/22 22:07,"549 Avenue des Arts St, Mouscron, HAI 7700"
228153,Wired Headphones,1,11.99,09/24/22 21:09,"630 Rue du Bailli St, Tournai, HAI 7500"
228154,Apple Airpods Headphones,1,150.0,09/30/22 18:06,"813 Rue de la Loi St, Bruxelles, BRU 1000"
228155,AAA Batteries (4-pack),1,2.99,09/26/22 13:27,"981 Avenue Brugmann St, Charleroi, WHT 6000"
228156,Bose SoundSport Headphones,1,99.99,09/13/22 14:59,"741 Rue Blaes St, Bruxelles, BRU 1000"
228157,USB-C Charging Cable,1,11.95,09/23/22 21:10,"456 Rue Saint-Jacques St, Liège, WLG 4000"
228158,AAA Batteries (4-pack),3,2.99,09/04/22 12:49,"894 Rue du Midi St, Tournai, HAI 7500"
228159,27in 4K Gaming Monitor,1,389.99,09/07/22 20:25,"171 Rue Royale St, Bruxelles, BRU 1000"
228160,USB-C Charging Cable,1,11.95,09/18/22 12:06,"903 Avenue Adolphe Buyl St, Namur, NAM 5000"
228161,34in Ultrawide Monitor,1,379.99,09/23/22 09:15,"676 Rue du Page St, Charleroi, WHT 6000"
228162,AA Batteries (4-pack),1,3.84,09/24/22 11:33,"919 Rue du Midi St, Bruxelles, BRU 1000"
228163,27in 4K Gaming Monitor,1,389.99,09/24/22 18:33,"816 Rue de Flandre St, Bruxelles, BRU 1000"
228164,Apple Airpods Headphones,1,150.0,09/21/22 19:53,"123 Avenue Adolphe Buyl St, Charleroi, WHT 6000"
228165,Vareebadd Phone,1,400.0,09/03/22 13:17,"526 Avenue de Tervueren St, Bruxelles, BRU 1000"
228165,USB-C Charging Cable,1,11.95,09/03/22 13:17,"526 Avenue de Tervueren St, Bruxelles, BRU 1000"
228166,27in FHD Monitor,1,149.99,09/07/22 23:40,"206 Rue du Luxembourg St, Bruxelles, BRU 1000"
228167,Flatscreen TV,1,300.0,09/07/22 12:19,"677 Rue du Page St, Bruxelles, BRU 1000"
228168,Lightning Charging Cable,1,14.95,09/29/22 11:04,"145 Rue du Marché aux Herbes St, La Louvière, WHT 7100"
228169,27in FHD Monitor,1,149.99,09/30/22 21:13,"882 Avenue Louise St, Verviers, LGE 4800"
228170,Vareebadd Phone,1,400.0,09/23/22 12:22,"374 Rue du Page St, Bruxelles, BRU 1000"
228170,Bose SoundSport Headphones,1,99.99,09/23/22 12:22,"374 Rue du Page St, Bruxelles, BRU 1000"
228171,Bose SoundSport Headphones,1,99.99,09/30/22 12:07,"606 Rue du Midi St, Bruxelles, BRU 1000"
228172,AA Batteries (4-pack),1,3.84,09/10/22 11:58,"252 Rue de l'Ecuyer St, Tournai, HAI 7500"
228173,AA Batteries (4-pack),1,3.84,09/16/22 01:38,"730 Rue de Flandre St, La Louvière, WHT 7100"
228174,34in Ultrawide Monitor,1,379.99,09/18/22 13:57,"747 Rue de Flandre St, Liège, WLG 4000"
228175,USB-C Charging Cable,1,11.95,09/29/22 01:34,"239 Boulevard Anspach St, Bruxelles, BRU 1000"
228176,Bose SoundSport Headphones,1,99.99,09/25/22 14:13,"497 Avenue Louise St, Liège, WLG 4000"
228177,27in 4K Gaming Monitor,1,389.99,09/24/22 11:25,"215 Rue du Marché aux Herbes St, Charleroi, WHT 6000"
228178,USB-C Charging Cable,1,11.95,09/02/22 10:52,"591 Rue Haute St, Verviers, LGE 4800"
228179,Wired Headphones,1,11.99,09/24/22 12:17,"792 Place Sainte-Catherine St, Bruxelles, BRU 1000"
228180,Lightning Charging Cable,2,14.95,09/27/22 18:17,"58 Rue de Flandre St, Bruxelles, BRU 1000"
228181,27in FHD Monitor,1,149.99,09/19/22 17:09,"420 Rue de la Loi St, Tournai, HAI 7500"
228182,AA Batteries (4-pack),1,3.84,09/07/22 20:46,"892 Boulevard Anspach St, Bruxelles, BRU 1000"
228183,Wired Headphones,1,11.99,09/26/22 10:06,"31 Avenue de Tervueren St, Namur, NAM 5000"
228184,27in FHD Monitor,1,149.99,09/06/22 17:54,"824 Chaussée de Waterloo St, Mons, HAI 7000"
228185,Wired Headphones,1,11.99,09/04/22 21:15,"542 Rue Royale St, Liège, WLG 4000"
228185,34in Ultrawide Monitor,1,379.99,09/04/22 21:15,"542 Rue Royale St, Liège, WLG 4000"
228186,Wired Headphones,1,11.99,09/28/22 13:40,"352 Rue Haute St, Liège, WLG 4000"
228187,AA Batteries (4-pack),1,3.84,09/19/22 19:50,"180 Avenue Brugmann St, Bruxelles, BRU 1000"
228188,AAA Batteries (4-pack),4,2.99,09/28/22 11:59,"927 Chaussée de Waterloo St, Mons, HAI 7000"
228189,AAA Batteries (4-pack),1,2.99,09/13/22 07:36,"400 Rue Antoine Dansaert St, Tournai, HAI 7500"
228190,Lightning Charging Cable,1,14.95,09/06/22 15:42,"908 Chaussée de Waterloo St, Charleroi, WHT 6000"
228191,AAA Batteries (4-pack),1,2.99,09/05/22 10:26,"476 Rue de la Loi St, La Louvière, WHT 7100"
228192,Lightning Charging Cable,1,14.95,09/09/22 16:50,"756 Boulevard Anspach St, Liège, WLG 4000"
228193,USB-C Charging Cable,1,11.95,09/21/22 11:39,"115 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
228194,27in FHD Monitor,1,149.99,09/29/22 19:12,"852 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
228195,iPhone,1,700.0,09/12/22 16:14,"789 Place Sainte-Catherine St, Bruxelles, BRU 1000"
228196,USB-C Charging Cable,1,11.95,09/03/22 15:56,"444 Avenue de la Toison d'Or St, Namur, NAM 5000"
228197,AA Batteries (4-pack),2,3.84,09/27/22 22:02,"192 Rue Antoine Dansaert St, Liège, WLG 4000"
228198,Apple Airpods Headphones,1,150.0,09/08/22 17:03,"432 Avenue de Tervueren St, Bruxelles, BRU 1000"
228199,AAA Batteries (4-pack),1,2.99,09/08/22 22:30,"999 Rue Antoine Dansaert St, La Louvière, WHT 7100"
228200,34in Ultrawide Monitor,1,379.99,09/09/22 00:44,"901 Place Sainte-Catherine St, Liège, WLG 4000"
228201,USB-C Charging Cable,1,11.95,09/29/22 21:54,"471 Rue du Page St, Mons, HAI 7000"
228202,USB-C Charging Cable,1,11.95,09/17/22 16:24,"592 Place Sainte-Catherine St, La Louvière, WHT 7100"
228203,20in Monitor,1,109.99,09/15/22 19:02,"516 Avenue Adolphe Buyl St, Namur, NAM 5000"
228204,AA Batteries (4-pack),2,3.84,09/01/22 08:10,"228 Rue Haute St, Mouscron, HAI 7700"
228205,Lightning Charging Cable,1,14.95,09/22/22 21:40,"24 Rue du Midi St, Tournai, HAI 7500"
228206,USB-C Charging Cable,1,11.95,09/01/22 20:59,"326 Rue Royale St, Mouscron, HAI 7700"
228207,AAA Batteries (4-pack),1,2.99,09/20/22 20:55,"233 Avenue Louise St, Charleroi, WHT 6000"
228208,iPhone,1,700.0,09/13/22 09:14,"478 Place Sainte-Catherine St, Bruxelles, BRU 1000"
228209,AA Batteries (4-pack),1,3.84,09/22/22 13:34,"92 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
228210,Bose SoundSport Headphones,1,99.99,09/16/22 19:32,"257 Rue Antoine Dansaert St, Tournai, HAI 7500"
228211,Apple Airpods Headphones,1,150.0,09/14/22 10:07,"191 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
228212,USB-C Charging Cable,1,11.95,09/18/22 13:39,"340 Rue Haute St, Charleroi, WHT 6000"
228213,Wired Headphones,1,11.99,09/16/22 16:47,"234 Rue de l'Ecuyer St, Liège, WLG 4000"
228214,Lightning Charging Cable,1,14.95,09/20/22 20:15,"478 Rue de Flandre St, Bruxelles, BRU 1000"
228215,27in FHD Monitor,1,149.99,09/09/22 11:55,"704 Avenue Adolphe Buyl St, Charleroi, WHT 6000"
228216,USB-C Charging Cable,2,11.95,09/08/22 00:15,"105 Rue du Luxembourg St, Namur, NAM 5000"
228217,20in Monitor,1,109.99,09/05/22 18:17,"692 Avenue Brugmann St, Liège, WLG 4000"
228218,iPhone,1,700.0,09/10/22 17:06,"88 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
228218,Apple Airpods Headphones,1,150.0,09/10/22 17:06,"88 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
228219,Wired Headphones,1,11.99,09/18/22 22:23,"59 Rue du Page St, Liège, WLG 4000"
228220,USB-C Charging Cable,1,11.95,09/20/22 17:49,"112 Rue Antoine Dansaert St, Liège, WLG 4000"
228221,USB-C Charging Cable,1,11.95,09/14/22 15:12,"963 Place Sainte-Catherine St, Bruxelles, BRU 1000"
228222,Lightning Charging Cable,2,14.95,09/06/22 12:12,"910 Avenue Adolphe Buyl St, Courtrai, WVH 8500"
228223,iPhone,1,700.0,09/25/22 12:10,"656 Avenue des Arts St, Bruxelles, BRU 1000"
228224,Apple Airpods Headphones,1,150.0,09/05/22 09:42,"969 Boulevard Anspach St, Liège, WLG 4000"
228225,Wired Headphones,1,11.99,09/06/22 10:20,"525 Rue Saint-Jacques St, Bruxelles, BRU 1000"
228226,Lightning Charging Cable,2,14.95,09/06/22 14:50,"60 Avenue de Tervueren St, Charleroi, WHT 6000"
228227,Wired Headphones,1,11.99,09/29/22 21:18,"361 Avenue Adolphe Buyl St, Mouscron, HAI 7700"
228228,LG Washing Machine,1,600.0,09/21/22 17:22,"623 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
228229,Apple Airpods Headphones,1,150.0,09/05/22 17:29,"935 Avenue Louise St, Charleroi, WHT 6000"
228230,Flatscreen TV,1,300.0,09/16/22 22:22,"405 Rue Antoine Dansaert St, Charleroi, WHT 6000"
228231,AAA Batteries (4-pack),5,2.99,09/28/22 07:54,"274 Rue de la Loi St, La Louvière, WHT 7100"
228232,AA Batteries (4-pack),2,3.84,09/11/22 11:20,"912 Avenue Brugmann St, Mouscron, HAI 7700"
228233,USB-C Charging Cable,1,11.95,09/15/22 10:04,"876 Avenue des Arts St, Bruxelles, BRU 1000"
228234,USB-C Charging Cable,1,11.95,09/14/22 12:29,"379 Rue de la Loi St, Bruxelles, BRU 1000"
228235,Lightning Charging Cable,1,14.95,09/26/22 17:13,"6 Rue de l'Ecuyer St, La Louvière, WHT 7100"
228236,Bose SoundSport Headphones,1,99.99,09/07/22 15:38,"182 Rue du Midi St, Bruxelles, BRU 1000"
228237,AAA Batteries (4-pack),1,2.99,09/20/22 23:25,"504 Rue Saint-Jacques St, Bruxelles, BRU 1000"
228237,USB-C Charging Cable,1,11.95,09/20/22 23:25,"504 Rue Saint-Jacques St, Bruxelles, BRU 1000"
228238,Bose SoundSport Headphones,1,99.99,09/26/22 14:36,"202 Avenue Brugmann St, Liège, WLG 4000"
228239,AAA Batteries (4-pack),1,2.99,09/08/22 10:01,"614 Rue du Marché aux Herbes St, La Louvière, WHT 7100"
228240,AAA Batteries (4-pack),2,2.99,09/11/22 22:34,"908 Avenue Adolphe Buyl St, Mouscron, HAI 7700"
228241,AA Batteries (4-pack),1,3.84,09/27/22 11:27,"89 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
228242,Wired Headphones,1,11.99,09/02/22 15:49,"223 Boulevard Anspach St, Bruxelles, BRU 1000"
228243,27in FHD Monitor,1,149.99,09/04/22 10:51,"843 Avenue de la Toison d'Or St, Liège, WLG 4000"
228244,USB-C Charging Cable,1,11.95,09/15/22 20:10,"74 Avenue de Tervueren St, Bruxelles, BRU 1000"
228245,Wired Headphones,1,11.99,09/15/22 16:51,"465 Avenue Franklin Roosevelt St, Mons, HAI 7000"
228246,Apple Airpods Headphones,1,150.0,09/18/22 10:40,"249 Rue du Luxembourg St, Bruxelles, BRU 1000"
228247,USB-C Charging Cable,1,11.95,09/21/22 10:28,"607 Rue Royale St, Liège, WLG 4000"
228248,27in 4K Gaming Monitor,1,389.99,09/27/22 18:25,"372 Rue du Luxembourg St, Tournai, HAI 7500"
228249,Lightning Charging Cable,1,14.95,09/08/22 21:05,"898 Rue Blaes St, Tournai, HAI 7500"
228250,USB-C Charging Cable,1,11.95,09/18/22 10:26,"603 Rue du Luxembourg St, Liège, WLG 4000"
228251,USB-C Charging Cable,1,11.95,09/22/22 08:38,"388 Avenue Louise St, Bruxelles, BRU 1000"
228252,Apple Airpods Headphones,1,150.0,09/20/22 18:01,"692 Rue du Midi St, Tournai, HAI 7500"
228253,AA Batteries (4-pack),3,3.84,09/24/22 12:39,"24 Rue Antoine Dansaert St, Liège, WLG 4000"
228254,20in Monitor,1,109.99,09/19/22 19:46,"215 Rue Antoine Dansaert St, Liège, WLG 4000"
228255,27in FHD Monitor,1,149.99,09/03/22 22:22,"904 Rue du Luxembourg St, Verviers, LGE 4800"
228256,Google Phone,1,600.0,09/24/22 15:29,"196 Rue de Flandre St, Bruxelles, BRU 1000"
228257,Wired Headphones,1,11.99,09/29/22 11:28,"861 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
228258,Wired Headphones,1,11.99,09/25/22 18:36,"498 Avenue de la Toison d'Or St, Tournai, HAI 7500"
228259,Apple Airpods Headphones,1,150.0,09/28/22 10:27,"488 Avenue Adolphe Buyl St, Liège, WLG 4000"
228260,AAA Batteries (4-pack),1,2.99,09/19/22 11:20,"665 Chaussée de Waterloo St, Bruxelles, BRU 1000"
228260,Bose SoundSport Headphones,1,99.99,09/19/22 11:20,"665 Chaussée de Waterloo St, Bruxelles, BRU 1000"
228261,Wired Headphones,1,11.99,09/01/22 11:19,"525 Avenue Brugmann St, Verviers, LGE 4800"
228262,AA Batteries (4-pack),3,3.84,09/28/22 17:25,"437 Avenue de Tervueren St, Mouscron, HAI 7700"
228263,AAA Batteries (4-pack),1,2.99,09/22/22 14:03,"442 Place Sainte-Catherine St, Namur, NAM 5000"
228264,AAA Batteries (4-pack),4,2.99,09/05/22 07:11,"352 Rue Haute St, Charleroi, WHT 6000"
228265,Vareebadd Phone,1,400.0,09/16/22 10:13,"29 Rue du Bailli St, Tournai, HAI 7500"
228266,27in 4K Gaming Monitor,1,389.99,09/30/22 07:44,"852 Avenue Louise St, Bruxelles, BRU 1000"
228267,Google Phone,1,600.0,09/22/22 19:38,"869 Rue de Flandre St, Tournai, HAI 7500"
228268,Wired Headphones,1,11.99,09/28/22 07:14,"286 Rue Blaes St, Bruxelles, BRU 1000"
228269,USB-C Charging Cable,1,11.95,09/06/22 17:04,"19 Rue Blaes St, Charleroi, WHT 6000"
228270,Wired Headphones,1,11.99,09/13/22 19:02,"249 Avenue Brugmann St, Bruxelles, BRU 1000"
228271,Lightning Charging Cable,1,14.95,09/21/22 07:25,"766 Rue Haute St, La Louvière, WHT 7100"
228272,Wired Headphones,1,11.99,09/09/22 11:37,"426 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
228273,Lightning Charging Cable,1,14.95,09/02/22 00:44,"442 Rue du Bailli St, Liège, WLG 4000"
228274,Wired Headphones,2,11.99,09/04/22 20:22,"402 Avenue des Arts St, Liège, WLG 4000"
228275,Flatscreen TV,1,300.0,09/29/22 12:50,"910 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
228276,ThinkPad Laptop,1,999.99,09/16/22 01:13,"480 Rue du Marché aux Herbes St, Liège, WLG 4000"
228277,34in Ultrawide Monitor,1,379.99,09/21/22 16:10,"158 Avenue Louise St, Verviers, LGE 4800"
228278,AAA Batteries (4-pack),1,2.99,09/11/22 21:15,"880 Avenue Brugmann St, Charleroi, WHT 6000"
228279,20in Monitor,1,109.99,09/04/22 14:36,"647 Rue Neuve St, Bruxelles, BRU 1000"
228280,Google Phone,1,600.0,09/22/22 09:43,"804 Rue Antoine Dansaert St, Charleroi, WHT 6000"
228281,Apple Airpods Headphones,1,150.0,09/13/22 17:00,"134 Rue du Bailli St, Mouscron, HAI 7700"
228282,Lightning Charging Cable,1,14.95,09/29/22 19:56,"672 Avenue de la Toison d'Or St, Courtrai, WVH 8500"
228283,27in FHD Monitor,1,149.99,09/17/22 00:01,"199 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
228284,Lightning Charging Cable,1,14.95,09/08/22 00:46,"538 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
228285,27in 4K Gaming Monitor,1,389.99,09/08/22 20:39,"804 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
228286,Bose SoundSport Headphones,1,99.99,09/01/22 17:33,"455 Place Sainte-Catherine St, Mons, HAI 7000"
228287,Lightning Charging Cable,1,14.95,09/01/22 14:50,"260 Place Sainte-Catherine St, Tournai, HAI 7500"
228288,Apple Airpods Headphones,1,150.0,09/07/22 21:27,"845 Rue de Flandre St, Bruxelles, BRU 1000"
228289,Wired Headphones,1,11.99,09/23/22 09:44,"231 Rue de Flandre St, Bruxelles, BRU 1000"
228290,USB-C Charging Cable,1,11.95,09/19/22 11:49,"561 Avenue des Arts St, Charleroi, WHT 6000"
228291,AA Batteries (4-pack),1,3.84,09/30/22 11:08,"846 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
228292,ThinkPad Laptop,1,999.99,09/05/22 08:17,"824 Rue de l'Ecuyer St, Bruxelles, BRU 1000"
228293,Google Phone,1,600.0,09/23/22 13:20,"615 Place Sainte-Catherine St, Liège, WLG 4000"
228293,USB-C Charging Cable,1,11.95,09/23/22 13:20,"615 Place Sainte-Catherine St, Liège, WLG 4000"
228294,AAA Batteries (4-pack),1,2.99,09/05/22 11:37,"626 Avenue de la Toison d'Or St, Tournai, HAI 7500"
228295,USB-C Charging Cable,1,11.95,09/29/22 08:58,"110 Chaussée de Waterloo St, Bruxelles, BRU 1000"
228296,USB-C Charging Cable,1,11.95,09/06/22 13:45,"571 Rue de la Loi St, Bruxelles, BRU 1000"
228297,USB-C Charging Cable,1,11.95,09/08/22 07:07,"580 Rue Blaes St, Charleroi, WHT 6000"
228298,Macbook Pro Laptop,1,1700.0,09/13/22 17:24,"67 Rue du Bailli St, Verviers, LGE 4800"
228299,27in 4K Gaming Monitor,1,389.99,09/09/22 12:41,"442 Rue de l'Ecuyer St, Liège, WLG 4000"
228300,USB-C Charging Cable,1,11.95,09/12/22 02:18,"468 Place Sainte-Catherine St, Charleroi, WHT 6000"
228301,Wired Headphones,1,11.99,09/30/22 11:01,"385 Rue du Midi St, Courtrai, WVH 8500"
228302,AAA Batteries (4-pack),1,2.99,09/24/22 14:27,"416 Rue de Flandre St, Charleroi, WHT 6000"
228303,34in Ultrawide Monitor,1,379.99,09/20/22 00:38,"939 Avenue de Tervueren St, Namur, NAM 5000"
228304,Apple Airpods Headphones,1,150.0,09/21/22 19:46,"274 Avenue Franklin Roosevelt St, Liège, WLG 4000"
228305,Flatscreen TV,1,300.0,09/03/22 14:58,"884 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
228306,AAA Batteries (4-pack),1,2.99,09/23/22 20:01,"870 Rue Saint-Jacques St, Tournai, HAI 7500"
228307,AA Batteries (4-pack),2,3.84,09/11/22 01:06,"65 Rue Royale St, Charleroi, WHT 6000"
228308,iPhone,1,700.0,09/08/22 16:44,"610 Rue Haute St, Bruxelles, BRU 1000"
228309,Macbook Pro Laptop,1,1700.0,09/28/22 21:20,"853 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
228310,AAA Batteries (4-pack),1,2.99,09/27/22 19:10,"11 Avenue des Arts St, La Louvière, WHT 7100"
228311,20in Monitor,1,109.99,09/06/22 20:57,"723 Avenue Adolphe Buyl St, Liège, WLG 4000"
228312,27in 4K Gaming Monitor,1,389.99,09/10/22 14:31,"570 Boulevard Anspach St, Bruxelles, BRU 1000"
