Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
195062,Bose SoundSport Headphones,1,99.99,06/02/22 08:08,"314 Rue du Page St, Liège, WLG 4000"
195063,Apple Airpods Headphones,1,150.0,06/04/22 13:00,"90 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195063,iPhone,1,700.0,06/04/22 13:00,"90 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195064,Lightning Charging Cable,1,14.95,06/15/22 23:42,"67 Rue Blaes St, Namur, NAM 5000"
195065,Bose SoundSport Headphones,1,99.99,06/26/22 15:23,"507 Avenue Brugmann St, Bruxelles, BRU 1000"
195066,Apple Airpods Headphones,1,150.0,06/13/22 17:01,"736 Avenue des Arts St, Charleroi, WHT 6000"
195067,Flatscreen TV,1,300.0,06/29/22 10:29,"719 Rue de Flandre St, Charleroi, WHT 6000"
195068,Wired Headphones,1,11.99,06/01/22 07:36,"828 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
195068,AAA Batteries (4-pack),1,2.99,06/01/22 07:36,"828 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
195069,AA Batteries (4-pack),1,3.84,06/10/22 16:46,"591 Rue de la Loi St, Bruxelles, BRU 1000"
195070,Apple Airpods Headphones,1,150.0,06/03/22 06:04,"857 Rue du Page St, Charleroi, WHT 6000"
195071,USB-C Charging Cable,1,11.95,06/12/22 09:56,"957 Rue du Bailli St, Bruxelles, BRU 1000"
195072,USB-C Charging Cable,1,11.95,06/11/22 14:28,"39 Rue Haute St, Liège, WLG 4000"
195073,AA Batteries (4-pack),1,3.84,06/05/22 15:27,"252 Boulevard Anspach St, Bruxelles, BRU 1000"
195074,AA Batteries (4-pack),1,3.84,06/14/22 17:43,"607 Avenue Brugmann St, Namur, NAM 5000"
195075,USB-C Charging Cable,1,11.95,06/04/22 10:54,"676 Rue Antoine Dansaert St, Liège, WLG 4000"
195076,Wired Headphones,1,11.99,06/17/22 19:26,"928 Rue Antoine Dansaert St, Verviers, LGE 4800"
195077,Google Phone,1,600.0,06/08/22 15:22,"498 Rue Antoine Dansaert St, Mouscron, HAI 7700"
195078,AAA Batteries (4-pack),3,2.99,06/18/22 20:40,"976 Chaussée de Waterloo St, Bruxelles, BRU 1000"
195079,Lightning Charging Cable,1,14.95,06/10/22 17:29,"498 Boulevard Anspach St, Bruxelles, BRU 1000"
195080,Wired Headphones,1,11.99,06/26/22 22:41,"504 Rue Neuve St, Courtrai, WVH 8500"
195081,Lightning Charging Cable,1,14.95,06/18/22 20:34,"351 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
195082,AAA Batteries (4-pack),1,2.99,06/12/22 17:58,"363 Rue Blaes St, Bruxelles, BRU 1000"
195083,AAA Batteries (4-pack),2,2.99,06/17/22 10:31,"649 Rue de Flandre St, Mons, HAI 7000"
195084,USB-C Charging Cable,1,11.95,06/26/22 17:35,"352 Rue Saint-Jacques St, Liège, WLG 4000"
195085,Wired Headphones,1,11.99,06/18/22 11:16,"627 Rue Antoine Dansaert St, Liège, WLG 4000"
195085,AAA Batteries (4-pack),1,2.99,06/18/22 11:16,"627 Rue Antoine Dansaert St, Liège, WLG 4000"
195086,Apple Airpods Headphones,1,150.0,06/28/22 18:55,"296 Rue de l'Ecuyer St, Liège, WLG 4000"
195087,AAA Batteries (4-pack),1,2.99,06/05/22 06:57,"302 Rue Neuve St, Liège, WLG 4000"
195088,ThinkPad Laptop,1,999.99,06/21/22 20:19,"783 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
195089,Bose SoundSport Headphones,1,99.99,06/18/22 13:21,"17 Chaussée de Waterloo St, Charleroi, WHT 6000"
195090,Lightning Charging Cable,1,14.95,06/29/22 23:46,"188 Rue du Bailli St, Bruxelles, BRU 1000"
195091,Wired Headphones,1,11.99,06/10/22 12:45,"203 Rue du Luxembourg St, La Louvière, WHT 7100"
195092,Lightning Charging Cable,1,14.95,06/07/22 23:57,"890 Rue du Page St, Charleroi, WHT 6000"
195093,ThinkPad Laptop,1,999.99,06/10/22 21:31,"909 Avenue Louise St, Bruxelles, BRU 1000"
195094,Wired Headphones,1,11.99,06/25/22 09:17,"548 Avenue Adolphe Buyl St, Tournai, HAI 7500"
195094,AAA Batteries (4-pack),1,2.99,06/25/22 09:17,"548 Avenue Adolphe Buyl St, Tournai, HAI 7500"
195095,34in Ultrawide Monitor,1,379.99,06/24/22 22:45,"129 Rue de la Loi St, Liège, WLG 4000"
195096,Lightning Charging Cable,1,14.95,06/13/22 12:48,"145 Rue Blaes St, Namur, NAM 5000"
195097,Flatscreen TV,1,300.0,06/10/22 11:28,"426 Rue Haute St, Liège, WLG 4000"
195098,Apple Airpods Headphones,1,150.0,06/03/22 17:37,"709 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195099,Macbook Pro Laptop,1,1700.0,06/18/22 18:15,"253 Boulevard Anspach St, Namur, NAM 5000"
195100,USB-C Charging Cable,1,11.95,06/11/22 22:13,"782 Rue du Midi St, Tournai, HAI 7500"
195101,USB-C Charging Cable,4,11.95,06/06/22 11:05,"853 Place Sainte-Catherine St, Bruxelles, BRU 1000"
195102,Wired Headphones,1,11.99,06/13/22 16:21,"129 Rue de la Loi St, Mons, HAI 7000"
195103,AAA Batteries (4-pack),1,2.99,06/07/22 21:23,"262 Chaussée de Waterloo St, Bruxelles, BRU 1000"
195104,Wired Headphones,1,11.99,06/08/22 20:09,"314 Rue du Page St, Bruxelles, BRU 1000"
195105,Google Phone,1,600.0,06/19/22 17:06,"260 Avenue Louise St, Bruxelles, BRU 1000"
195106,Flatscreen TV,1,300.0,06/27/22 17:28,"962 Boulevard Anspach St, La Louvière, WHT 7100"
195107,AA Batteries (4-pack),2,3.84,06/24/22 16:04,"613 Rue Royale St, Bruxelles, BRU 1000"
195108,AAA Batteries (4-pack),2,2.99,06/29/22 20:27,"678 Avenue des Arts St, Charleroi, WHT 6000"
195109,Google Phone,1,600.0,06/15/22 18:30,"813 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
195110,AA Batteries (4-pack),1,3.84,06/09/22 19:44,"818 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195111,AAA Batteries (4-pack),2,2.99,06/09/22 18:34,"869 Avenue de la Toison d'Or St, Mouscron, HAI 7700"
195112,Lightning Charging Cable,1,14.95,06/01/22 16:54,"855 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195113,Apple Airpods Headphones,1,150.0,06/24/22 14:03,"288 Place Sainte-Catherine St, Bruxelles, BRU 1000"
195114,Apple Airpods Headphones,1,150.0,06/08/22 15:20,"554 Avenue de Tervueren St, Bruxelles, BRU 1000"
195115,USB-C Charging Cable,1,11.95,06/30/22 15:01,"728 Rue du Bailli St, Tournai, HAI 7500"
195116,Lightning Charging Cable,1,14.95,06/02/22 16:32,"933 Avenue Brugmann St, Liège, WLG 4000"
195117,Google Phone,1,600.0,06/23/22 23:20,"514 Rue du Bailli St, Verviers, LGE 4800"
195118,USB-C Charging Cable,1,11.95,06/15/22 21:59,"443 Rue Neuve St, Charleroi, WHT 6000"
195119,AAA Batteries (4-pack),2,2.99,06/23/22 13:47,"923 Rue du Luxembourg St, Mons, HAI 7000"
195120,Wired Headphones,1,11.99,06/28/22 02:11,"244 Rue Haute St, Bruxelles, BRU 1000"
195121,27in 4K Gaming Monitor,1,389.99,06/22/22 13:03,"655 Avenue de Tervueren St, Namur, NAM 5000"
195122,Apple Airpods Headphones,1,150.0,06/26/22 06:19,"782 Rue de l'Ecuyer St, Namur, NAM 5000"
195123,AA Batteries (4-pack),1,3.84,06/03/22 17:06,"336 Rue Saint-Jacques St, Verviers, LGE 4800"
195124,Lightning Charging Cable,1,14.95,06/04/22 17:28,"519 Rue Haute St, Mons, HAI 7000"
195125,20in Monitor,1,109.99,06/29/22 18:04,"378 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195126,AA Batteries (4-pack),3,3.84,06/05/22 09:59,"261 Avenue Louise St, Liège, WLG 4000"
195127,Macbook Pro Laptop,1,1700.0,06/11/22 23:10,"366 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
195128,Apple Airpods Headphones,1,150.0,06/24/22 13:34,"835 Rue Saint-Jacques St, Courtrai, WVH 8500"
195129,USB-C Charging Cable,1,11.95,06/24/22 12:08,"630 Rue Blaes St, Bruxelles, BRU 1000"
195130,Lightning Charging Cable,1,14.95,06/03/22 13:25,"487 Rue de Flandre St, Liège, WLG 4000"
195131,AA Batteries (4-pack),1,3.84,06/12/22 20:55,"422 Rue du Bailli St, Bruxelles, BRU 1000"
195132,Lightning Charging Cable,1,14.95,06/11/22 19:41,"235 Rue de la Loi St, Liège, WLG 4000"
195133,AA Batteries (4-pack),2,3.84,06/09/22 14:55,"646 Rue du Midi St, Liège, WLG 4000"
195134,Lightning Charging Cable,1,14.95,06/28/22 11:45,"598 Rue de l'Ecuyer St, Courtrai, WVH 8500"
195134,AAA Batteries (4-pack),3,2.99,06/28/22 11:45,"598 Rue de l'Ecuyer St, Courtrai, WVH 8500"
195135,USB-C Charging Cable,1,11.95,06/27/22 11:02,"154 Avenue Franklin Roosevelt St, Charleroi, WHT 6000"
195136,Lightning Charging Cable,1,14.95,06/28/22 20:06,"383 Rue Haute St, Bruxelles, BRU 1000"
195137,Lightning Charging Cable,1,14.95,06/17/22 18:51,"647 Chaussée de Waterloo St, Verviers, LGE 4800"
195138,AAA Batteries (4-pack),1,2.99,06/06/22 15:21,"596 Rue Haute St, La Louvière, WHT 7100"
195139,USB-C Charging Cable,1,11.95,06/11/22 16:29,"953 Rue Haute St, Mouscron, HAI 7700"
195140,AA Batteries (4-pack),1,3.84,06/07/22 13:38,"114 Rue du Midi St, Tournai, HAI 7500"
195141,Apple Airpods Headphones,1,150.0,06/05/22 15:54,"945 Avenue Louise St, Bruxelles, BRU 1000"
195142,27in FHD Monitor,1,149.99,06/02/22 19:54,"964 Rue Haute St, Charleroi, WHT 6000"
195143,USB-C Charging Cable,1,11.95,06/13/22 01:01,"721 Rue de Flandre St, Bruxelles, BRU 1000"
195144,Lightning Charging Cable,1,14.95,06/18/22 17:11,"892 Rue Royale St, Liège, WLG 4000"
195145,Lightning Charging Cable,1,14.95,06/15/22 08:14,"108 Rue de la Loi St, Bruxelles, BRU 1000"
195146,Lightning Charging Cable,1,14.95,06/24/22 08:19,"466 Place Sainte-Catherine St, Mouscron, HAI 7700"
195147,34in Ultrawide Monitor,1,379.99,06/01/22 05:58,"766 Rue du Bailli St, Bruxelles, BRU 1000"
195148,Flatscreen TV,1,300.0,06/05/22 16:06,"574 Rue Antoine Dansaert St, La Louvière, WHT 7100"
195149,34in Ultrawide Monitor,1,379.99,06/22/22 23:05,"911 Avenue des Arts St, Bruxelles, BRU 1000"
195150,AA Batteries (4-pack),2,3.84,06/29/22 15:59,"743 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
195151,Apple Airpods Headphones,1,150.0,06/04/22 20:46,"519 Avenue des Arts St, Namur, NAM 5000"
195152,USB-C Charging Cable,2,11.95,06/06/22 12:19,"84 Avenue Louise St, Bruxelles, BRU 1000"
195153,AA Batteries (4-pack),1,3.84,06/10/22 08:59,"768 Avenue des Arts St, Bruxelles, BRU 1000"
195154,Wired Headphones,1,11.99,06/28/22 21:41,"464 Rue Royale St, Mons, HAI 7000"
195155,AAA Batteries (4-pack),2,2.99,06/21/22 08:39,"282 Rue Royale St, Liège, WLG 4000"
195156,LG Washing Machine,1,600.0,06/27/22 19:34,"400 Chaussée de Waterloo St, Liège, WLG 4000"
195157,Wired Headphones,1,11.99,06/26/22 01:14,"207 Rue Blaes St, La Louvière, WHT 7100"
195158,AA Batteries (4-pack),1,3.84,06/02/22 10:15,"542 Rue de l'Ecuyer St, Namur, NAM 5000"
195159,Vareebadd Phone,1,400.0,06/21/22 14:22,"414 Chaussée de Waterloo St, Bruxelles, BRU 1000"
195160,Lightning Charging Cable,1,14.95,06/16/22 02:32,"512 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
195161,Lightning Charging Cable,1,14.95,06/11/22 22:42,"433 Rue Neuve St, Bruxelles, BRU 1000"
195162,27in FHD Monitor,1,149.99,06/08/22 13:56,"876 Rue du Midi St, Liège, WLG 4000"
195163,Lightning Charging Cable,1,14.95,06/09/22 12:51,"821 Rue Haute St, Liège, WLG 4000"
195164,Google Phone,1,600.0,06/22/22 22:45,"715 Rue du Luxembourg St, Courtrai, WVH 8500"
195164,Bose SoundSport Headphones,1,99.99,06/22/22 22:45,"715 Rue du Luxembourg St, Courtrai, WVH 8500"
195165,Wired Headphones,1,11.99,06/08/22 14:28,"11 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
195166,USB-C Charging Cable,1,11.95,06/25/22 10:01,"183 Rue de l'Ecuyer St, Bruxelles, BRU 1000"
195167,27in FHD Monitor,1,149.99,06/12/22 04:52,"346 Rue de Flandre St, Tournai, HAI 7500"
195168,AA Batteries (4-pack),1,3.84,06/05/22 19:07,"947 Avenue des Arts St, Courtrai, WVH 8500"
195169,ThinkPad Laptop,1,999.99,06/28/22 10:53,"807 Rue de l'Ecuyer St, Courtrai, WVH 8500"
195170,Bose SoundSport Headphones,1,99.99,06/29/22 17:10,"698 Rue de l'Ecuyer St, Bruxelles, BRU 1000"
195171,27in FHD Monitor,1,149.99,06/19/22 17:04,"629 Avenue Brugmann St, Bruxelles, BRU 1000"
195172,Macbook Pro Laptop,1,1700.0,06/24/22 17:55,"321 Rue Royale St, Namur, NAM 5000"
195173,Lightning Charging Cable,1,14.95,06/22/22 14:00,"4 Rue de Flandre St, Verviers, LGE 4800"
195174,Lightning Charging Cable,1,14.95,06/17/22 00:12,"894 Boulevard Anspach St, Liège, WLG 4000"
195175,Wired Headphones,1,11.99,06/17/22 23:45,"578 Rue Antoine Dansaert St, Liège, WLG 4000"
195176,20in Monitor,1,109.99,06/02/22 08:49,"611 Avenue Brugmann St, Liège, WLG 4000"
195177,Wired Headphones,2,11.99,06/03/22 12:52,"483 Rue de Flandre St, La Louvière, WHT 7100"
195178,27in FHD Monitor,1,149.99,06/05/22 00:03,"753 Avenue des Arts St, Charleroi, WHT 6000"
195179,USB-C Charging Cable,1,11.95,06/13/22 16:20,"288 Rue Royale St, Bruxelles, BRU 1000"
195180,AAA Batteries (4-pack),3,2.99,06/14/22 20:33,"438 Rue du Bailli St, Bruxelles, BRU 1000"
195181,34in Ultrawide Monitor,1,379.99,06/20/22 15:24,"275 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
195182,Apple Airpods Headphones,1,150.0,06/02/22 21:19,"529 Boulevard Anspach St, Tournai, HAI 7500"
195183,27in 4K Gaming Monitor,1,389.99,06/19/22 17:54,"816 Avenue de Tervueren St, La Louvière, WHT 7100"
195184,20in Monitor,1,109.99,06/03/22 13:14,"88 Avenue des Arts St, Courtrai, WVH 8500"
195185,Apple Airpods Headphones,1,150.0,06/06/22 11:11,"215 Rue du Page St, La Louvière, WHT 7100"
195186,iPhone,1,700.0,06/05/22 00:29,"923 Rue Antoine Dansaert St, Charleroi, WHT 6000"
195187,Apple Airpods Headphones,1,150.0,06/05/22 08:18,"392 Rue du Marché aux Herbes St, La Louvière, WHT 7100"
195188,27in 4K Gaming Monitor,1,389.99,06/18/22 12:03,"521 Avenue des Arts St, Charleroi, WHT 6000"
195189,Macbook Pro Laptop,1,1700.0,06/24/22 16:10,"967 Rue de l'Ecuyer St, Liège, WLG 4000"
195190,Wired Headphones,1,11.99,06/07/22 18:17,"59 Rue du Midi St, La Louvière, WHT 7100"
195191,USB-C Charging Cable,1,11.95,06/21/22 13:45,"356 Rue du Marché aux Herbes St, Charleroi, WHT 6000"
195192,USB-C Charging Cable,1,11.95,06/12/22 10:30,"612 Rue du Page St, La Louvière, WHT 7100"
195193,Apple Airpods Headphones,1,150.0,06/09/22 10:02,"511 Avenue de Tervueren St, Liège, WLG 4000"
195194,Wired Headphones,1,11.99,06/12/22 18:02,"988 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
195195,Lightning Charging Cable,1,14.95,06/21/22 20:03,"910 Rue du Luxembourg St, Liège, WLG 4000"
195196,USB-C Charging Cable,1,11.95,06/07/22 19:23,"717 Rue Saint-Jacques St, Bruxelles, BRU 1000"
195197,iPhone,1,700.0,06/10/22 19:38,"803 Avenue de Tervueren St, Courtrai, WVH 8500"
195198,Macbook Pro Laptop,1,1700.0,06/29/22 15:08,"220 Avenue Louise St, La Louvière, WHT 7100"
195199,AA Batteries (4-pack),1,3.84,06/27/22 19:56,"190 Rue Neuve St, Mouscron, HAI 7700"
195200,ThinkPad Laptop,1,999.99,06/01/22 22:15,"188 Rue Antoine Dansaert St, Tournai, HAI 7500"
195201,Lightning Charging Cable,1,14.95,06/09/22 16:30,"662 Rue de Flandre St, Tournai, HAI 7500"
195202,Wired Headphones,1,11.99,06/17/22 13:37,"67 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195203,Lightning Charging Cable,1,14.95,06/02/22 00:05,"941 Rue Haute St, Bruxelles, BRU 1000"
195204,Wired Headphones,1,11.99,06/20/22 16:36,"95 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
195205,Wired Headphones,1,11.99,06/10/22 09:37,"981 Avenue Brugmann St, Namur, NAM 5000"
195206,iPhone,1,700.0,06/19/22 19:21,"846 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
195207,AAA Batteries (4-pack),2,2.99,06/28/22 23:03,"259 Avenue des Arts St, Verviers, LGE 4800"
195208,Lightning Charging Cable,1,14.95,06/22/22 21:34,"770 Rue de la Loi St, Liège, WLG 4000"
195209,AAA Batteries (4-pack),1,2.99,06/18/22 22:12,"937 Avenue Franklin Roosevelt St, Mouscron, HAI 7700"
195210,27in FHD Monitor,1,149.99,06/29/22 18:32,"926 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
195211,Lightning Charging Cable,1,14.95,06/03/22 18:48,"869 Rue du Luxembourg St, Bruxelles, BRU 1000"
195212,USB-C Charging Cable,1,11.95,06/21/22 14:24,"951 Avenue de Tervueren St, Bruxelles, BRU 1000"
195213,AA Batteries (4-pack),1,3.84,06/11/22 14:49,"229 Rue de Flandre St, Verviers, LGE 4800"
195214,Lightning Charging Cable,1,14.95,06/05/22 12:06,"643 Rue Haute St, Bruxelles, BRU 1000"
195215,AAA Batteries (4-pack),1,2.99,06/10/22 15:52,"95 Boulevard Anspach St, Charleroi, WHT 6000"
195216,Macbook Pro Laptop,1,1700.0,06/16/22 17:15,"238 Avenue de la Toison d'Or St, Liège, WLG 4000"
195216,USB-C Charging Cable,1,11.95,06/16/22 17:15,"238 Avenue de la Toison d'Or St, Liège, WLG 4000"
195217,AAA Batteries (4-pack),1,2.99,06/09/22 12:24,"847 Rue Saint-Jacques St, Bruxelles, BRU 1000"
195218,Vareebadd Phone,1,400.0,06/12/22 14:54,"307 Rue du Bailli St, Tournai, HAI 7500"
195219,AAA Batteries (4-pack),2,2.99,06/06/22 11:57,"880 Rue du Bailli St, Bruxelles, BRU 1000"
195220,Wired Headphones,1,11.99,06/26/22 11:27,"283 Avenue des Arts St, Verviers, LGE 4800"
195221,Bose SoundSport Headphones,1,99.99,06/26/22 20:13,"755 Rue du Marché aux Herbes St, Mons, HAI 7000"
195222,AA Batteries (4-pack),1,3.84,06/27/22 10:56,"625 Rue de l'Ecuyer St, Liège, WLG 4000"
195223,AAA Batteries (4-pack),1,2.99,06/24/22 11:22,"102 Rue de l'Ecuyer St, Mouscron, HAI 7700"
195224,ThinkPad Laptop,1,999.99,06/17/22 17:41,"313 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195224,Wired Headphones,1,11.99,06/17/22 17:41,"313 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
195225,27in FHD Monitor,1,149.99,06/18/22 09:08,"330 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
195226,Lightning Charging Cable,1,14.95,06/26/22 15:50,"257 Rue Saint-Jacques St, Mouscron, HAI 7700"
195227,USB-C Charging Cable,1,11.95,06/07/22 20:47,"430 Rue de la Loi St, Bruxelles, BRU 1000"
195228,Lightning Charging Cable,1,14.95,06/15/22 09:08,"696 Boulevard Anspach St, La Louvière, WHT 7100"
195229,AA Batteries (4-pack),1,3.84,06/26/22 14:07,"310 Rue Blaes St, Courtrai, WVH 8500"
195230,AA Batteries (4-pack),1,3.84,06/21/22 14:35,"990 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
