Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141273,Bose SoundSport Headphones,1,99.99,01/07/22 12:19,"719 Rue de l'Ecuyer St, Bruxelles, BRU 1000"
141274,Google Phone,1,600.0,01/02/22 18:40,"451 Avenue des Arts St, Liège, WLG 4000"
141275,27in 4K Gaming Monitor,1,389.99,01/24/22 13:48,"368 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
141276,AA Batteries (4-pack),1,3.84,01/02/22 13:35,"875 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
141277,AAA Batteries (4-pack),1,2.99,01/29/22 00:38,"306 Rue de l'Ecuyer St, Verviers, LGE 4800"
141278,Bose SoundSport Headphones,1,99.99,01/04/22 12:39,"284 Boulevard Anspach St, Mouscron, HAI 7700"
141279,34in Ultrawide Monitor,1,379.99,01/27/22 05:28,"730 Rue du Midi St, Bruxelles, BRU 1000"
141280,Macbook Pro Laptop,1,1700.0,01/18/22 13:27,"139 Rue Antoine Dansaert St, Tournai, HAI 7500"
141281,Lightning Charging Cable,1,14.95,01/07/22 13:26,"682 Rue Royale St, Bruxelles, BRU 1000"
141282,USB-C Charging Cable,1,11.95,01/02/22 14:20,"251 Avenue des Arts St, Mouscron, HAI 7700"
141283,USB-C Charging Cable,2,11.95,01/06/22 16:07,"977 Rue du Bailli St, La Louvière, WHT 7100"
141284,USB-C Charging Cable,1,11.95,01/17/22 13:07,"206 Avenue des Arts St, Bruxelles, BRU 1000"
141285,LG Washing Machine,1,600.0,01/21/22 11:11,"383 Avenue Franklin Roosevelt St, Liège, WLG 4000"
141286,Apple Airpods Headphones,1,150.0,01/06/22 16:19,"446 Rue Antoine Dansaert St, Charleroi, WHT 6000"
141287,AAA Batteries (4-pack),1,2.99,01/03/22 13:39,"950 Rue Saint-Jacques St, Courtrai, WVH 8500"
141288,Wired Headphones,1,11.99,01/21/22 16:56,"913 Avenue Brugmann St, Namur, NAM 5000"
141289,Apple Airpods Headphones,1,150.0,01/19/22 14:16,"907 Rue Haute St, Liège, WLG 4000"
141290,iPhone,1,700.0,01/05/22 21:16,"705 Chaussée de Waterloo St, Bruxelles, BRU 1000"
141291,USB-C Charging Cable,1,11.95,01/12/22 11:34,"313 Rue Saint-Jacques St, Bruxelles, BRU 1000"
141292,27in 4K Gaming Monitor,1,389.99,01/26/22 16:43,"881 Rue du Page St, Courtrai, WVH 8500"
141293,Lightning Charging Cable,1,14.95,01/05/22 18:43,"879 Avenue Franklin Roosevelt St, Tournai, HAI 7500"
141294,Lightning Charging Cable,1,14.95,01/07/22 12:29,"239 Rue Antoine Dansaert St, Mons, HAI 7000"
141295,AAA Batteries (4-pack),1,2.99,01/25/22 19:10,"500 Rue de l'Ecuyer St, Tournai, HAI 7500"
141296,Bose SoundSport Headphones,1,99.99,01/06/22 13:25,"659 Place Sainte-Catherine St, Mouscron, HAI 7700"
141297,Apple Airpods Headphones,1,150.0,01/25/22 18:01,"316 Avenue de la Toison d'Or St, Courtrai, WVH 8500"
141298,AA Batteries (4-pack),1,3.84,01/30/22 07:08,"420 Avenue Louise St, Bruxelles, BRU 1000"
141299,Lightning Charging Cable,1,14.95,01/25/22 21:21,"245 Rue du Bailli St, Liège, WLG 4000"
141300,34in Ultrawide Monitor,1,379.99,01/04/22 08:02,"646 Chaussée de Waterloo St, Namur, NAM 5000"
141301,27in FHD Monitor,1,149.99,01/03/22 06:34,"569 Avenue de la Toison d'Or St, Bruxelles, BRU 1000"
141302,AA Batteries (4-pack),1,3.84,01/06/22 18:01,"850 Rue de Flandre St, Bruxelles, BRU 1000"
141303,Lightning Charging Cable,1,14.95,01/10/22 23:08,"12 Rue du Page St, Charleroi, WHT 6000"
141304,27in 4K Gaming Monitor,1,389.99,01/10/22 17:49,"886 Rue Blaes St, Liège, WLG 4000"
141305,USB-C Charging Cable,1,11.95,01/12/22 20:20,"307 Avenue Franklin Roosevelt St, Liège, WLG 4000"
141306,Google Phone,1,600.0,01/25/22 08:53,"577 Rue Saint-Jacques St, Liège, WLG 4000"
141306,USB-C Charging Cable,1,11.95,01/25/22 08:53,"577 Rue Saint-Jacques St, Liège, WLG 4000"
141307,AAA Batteries (4-pack),1,2.99,01/03/22 11:48,"630 Avenue de Tervueren St, Courtrai, WVH 8500"
141308,AAA Batteries (4-pack),1,2.99,01/25/22 09:33,"472 Avenue Louise St, Verviers, LGE 4800"
141309,USB-C Charging Cable,1,11.95,01/27/22 20:27,"771 Rue du Marché aux Herbes St, Liège, WLG 4000"
141310,Apple Airpods Headphones,1,150.0,01/20/22 21:13,"544 Rue de la Loi St, Bruxelles, BRU 1000"
141311,Google Phone,1,600.0,01/11/22 10:33,"176 Rue Royale St, Courtrai, WVH 8500"
141312,Lightning Charging Cable,1,14.95,01/09/22 07:25,"530 Rue du Bailli St, Mouscron, HAI 7700"
141313,Lightning Charging Cable,1,14.95,01/04/22 20:14,"563 Rue du Luxembourg St, Tournai, HAI 7500"
141314,iPhone,1,700.0,01/30/22 15:05,"329 Rue Saint-Jacques St, Tournai, HAI 7500"
141315,Google Phone,1,600.0,01/02/22 16:41,"145 Rue Blaes St, Charleroi, WHT 6000"
141316,USB-C Charging Cable,1,11.95,01/24/22 11:40,"646 Rue Blaes St, Namur, NAM 5000"
141317,27in FHD Monitor,1,149.99,01/23/22 17:07,"346 Avenue Louise St, Liège, WLG 4000"
141318,Macbook Pro Laptop,1,1700.0,01/14/22 14:34,"776 Rue du Page St, Bruxelles, BRU 1000"
141319,iPhone,1,700.0,01/26/22 19:04,"283 Rue Saint-Jacques St, Bruxelles, BRU 1000"
141319,Lightning Charging Cable,1,14.95,01/26/22 19:04,"283 Rue Saint-Jacques St, Bruxelles, BRU 1000"
141319,Wired Headphones,1,11.99,01/26/22 19:04,"283 Rue Saint-Jacques St, Bruxelles, BRU 1000"
141320,USB-C Charging Cable,1,11.95,01/04/22 19:08,"952 Avenue de la Toison d'Or St, Mouscron, HAI 7700"
141321,Bose SoundSport Headphones,1,99.99,01/16/22 21:18,"29 Rue du Luxembourg St, Bruxelles, BRU 1000"
141322,Google Phone,1,600.0,01/09/22 13:25,"962 Rue de Flandre St, Mons, HAI 7000"
141323,AAA Batteries (4-pack),1,2.99,01/09/22 10:08,"76 Rue Saint-Jacques St, Courtrai, WVH 8500"
141324,iPhone,1,700.0,01/07/22 11:29,"531 Avenue Franklin Roosevelt St, Courtrai, WVH 8500"
141324,Lightning Charging Cable,1,14.95,01/07/22 11:29,"531 Avenue Franklin Roosevelt St, Courtrai, WVH 8500"
141325,iPhone,1,700.0,01/27/22 14:55,"545 Rue du Marché aux Herbes St, Mons, HAI 7000"
141326,USB-C Charging Cable,1,11.95,01/26/22 03:09,"923 Rue Haute St, Charleroi, WHT 6000"
141327,AAA Batteries (4-pack),2,2.99,01/02/22 13:46,"116 Rue Antoine Dansaert St, Verviers, LGE 4800"
141328,Vareebadd Phone,1,400.0,01/08/22 06:44,"817 Boulevard Anspach St, Charleroi, WHT 6000"
141329,Bose SoundSport Headphones,1,99.99,01/25/22 08:01,"103 Rue Saint-Jacques St, Mons, HAI 7000"
141330,27in 4K Gaming Monitor,1,389.99,01/02/22 20:01,"371 Avenue Brugmann St, Liège, WLG 4000"
141331,Wired Headphones,1,11.99,01/09/22 20:45,"910 Rue Royale St, Bruxelles, BRU 1000"
141332,Lightning Charging Cable,1,14.95,01/01/22 18:47,"692 Boulevard Anspach St, Tournai, HAI 7500"
141333,Wired Headphones,1,11.99,01/23/22 22:56,"248 Rue de la Loi St, Mons, HAI 7000"
141334,Apple Airpods Headphones,1,150.0,01/11/22 19:08,"653 Avenue de la Toison d'Or St, Liège, WLG 4000"
141335,Apple Airpods Headphones,1,150.0,01/28/22 17:57,"364 Avenue de Tervueren St, Courtrai, WVH 8500"
141336,USB-C Charging Cable,1,11.95,01/30/22 19:02,"493 Rue de Flandre St, Tournai, HAI 7500"
141337,Apple Airpods Headphones,1,150.0,01/05/22 14:59,"968 Rue Blaes St, Courtrai, WVH 8500"
141338,Wired Headphones,1,11.99,01/05/22 19:17,"998 Rue du Bailli St, Liège, WLG 4000"
141339,AA Batteries (4-pack),1,3.84,01/04/22 21:18,"503 Rue Saint-Jacques St, Charleroi, WHT 6000"
141340,ThinkPad Laptop,1,999.99,01/03/22 10:44,"246 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
141341,iPhone,1,700.0,01/29/22 20:13,"263 Avenue des Arts St, Bruxelles, BRU 1000"
141342,Apple Airpods Headphones,1,150.0,01/26/22 14:37,"883 Rue Royale St, Bruxelles, BRU 1000"
141343,AA Batteries (4-pack),4,3.84,01/04/22 18:07,"779 Rue du Bailli St, Namur, NAM 5000"
141344,27in 4K Gaming Monitor,1,389.99,01/13/22 17:06,"634 Rue du Midi St, Verviers, LGE 4800"
141345,AA Batteries (4-pack),1,3.84,01/15/22 19:28,"243 Rue du Luxembourg St, Liège, WLG 4000"
141346,Lightning Charging Cable,1,14.95,01/04/22 01:57,"325 Rue Haute St, Namur, NAM 5000"
141346,27in FHD Monitor,1,149.99,01/04/22 01:57,"325 Rue Haute St, Namur, NAM 5000"
141347,Bose SoundSport Headphones,1,99.99,01/18/22 12:06,"845 Rue Haute St, Namur, NAM 5000"
141348,Wired Headphones,1,11.99,01/03/22 10:00,"26 Boulevard Anspach St, Mons, HAI 7000"
141349,Wired Headphones,1,11.99,01/31/22 10:36,"385 Rue de la Loi St, Tournai, HAI 7500"
141350,AA Batteries (4-pack),1,3.84,01/23/22 14:03,"385 Rue du Bailli St, Bruxelles, BRU 1000"
141351,34in Ultrawide Monitor,1,379.99,01/12/22 20:46,"757 Rue de l'Ecuyer St, Liège, WLG 4000"
141352,Lightning Charging Cable,1,14.95,01/11/22 09:38,"538 Avenue de Tervueren St, La Louvière, WHT 7100"
141353,Bose SoundSport Headphones,1,99.99,01/22/22 21:06,"350 Rue de l'Ecuyer St, Liège, WLG 4000"
141354,AAA Batteries (4-pack),1,2.99,01/20/22 19:53,"172 Rue Haute St, Tournai, HAI 7500"
141355,Vareebadd Phone,1,400.0,01/30/22 23:50,"943 Rue Royale St, Verviers, LGE 4800"
141356,20in Monitor,1,109.99,01/07/22 11:52,"139 Rue Blaes St, Charleroi, WHT 6000"
141357,Lightning Charging Cable,1,14.95,01/04/22 14:25,"698 Avenue Louise St, Tournai, HAI 7500"
141358,34in Ultrawide Monitor,1,379.99,01/04/22 17:00,"705 Rue Saint-Jacques St, Bruxelles, BRU 1000"
141359,Flatscreen TV,1,300.0,01/30/22 20:25,"248 Avenue de la Toison d'Or St, La Louvière, WHT 7100"
141360,AAA Batteries (4-pack),1,2.99,01/27/22 14:02,"414 Rue du Bailli St, Liège, WLG 4000"
141361,Lightning Charging Cable,1,14.95,01/30/22 16:03,"53 Rue Haute St, Bruxelles, BRU 1000"
141362,Wired Headphones,1,11.99,01/08/22 09:36,"679 Avenue de Tervueren St, Charleroi, WHT 6000"
141363,AAA Batteries (4-pack),2,2.99,01/18/22 21:07,"44 Boulevard Anspach St, Mouscron, HAI 7700"
141364,27in 4K Gaming Monitor,1,389.99,01/16/22 20:10,"911 Place Sainte-Catherine St, Mons, HAI 7000"
141365,Wired Headphones,1,11.99,01/14/22 20:03,"975 Rue du Page St, Liège, WLG 4000"
141366,USB-C Charging Cable,1,11.95,01/06/22 19:33,"439 Avenue Adolphe Buyl St, Courtrai, WVH 8500"
141367,AA Batteries (4-pack),2,3.84,01/08/22 13:11,"423 Avenue des Arts St, Liège, WLG 4000"
141368,AAA Batteries (4-pack),1,2.99,01/08/22 20:17,"302 Avenue Adolphe Buyl St, Liège, WLG 4000"
141369,AA Batteries (4-pack),3,3.84,01/22/22 14:12,"525 Rue Antoine Dansaert St, Courtrai, WVH 8500"
141370,Lightning Charging Cable,1,14.95,01/12/22 17:22,"767 Avenue Brugmann St, La Louvière, WHT 7100"
141371,USB-C Charging Cable,1,11.95,01/17/22 20:57,"160 Avenue de la Toison d'Or St, Tournai, HAI 7500"
141372,Apple Airpods Headphones,1,150.0,01/07/22 16:44,"39 Avenue de Tervueren St, Bruxelles, BRU 1000"
141373,Wired Headphones,1,11.99,01/11/22 15:08,"478 Avenue des Arts St, Namur, NAM 5000"
141374,USB-C Charging Cable,1,11.95,01/08/22 09:47,"619 Avenue de Tervueren St, Mons, HAI 7000"
141375,Apple Airpods Headphones,1,150.0,01/23/22 17:53,"927 Boulevard Anspach St, Charleroi, WHT 6000"
141376,AAA Batteries (4-pack),2,2.99,01/11/22 16:43,"842 Rue du Marché aux Herbes St, Courtrai, WVH 8500"
141377,AAA Batteries (4-pack),2,2.99,01/10/22 20:26,"630 Rue Haute St, Liège, WLG 4000"
141378,Apple Airpods Headphones,1,150.0,01/11/22 20:07,"4 Rue du Midi St, Tournai, HAI 7500"
141379,27in 4K Gaming Monitor,1,389.99,01/27/22 18:17,"917 Chaussée de Waterloo St, Bruxelles, BRU 1000"
141380,27in FHD Monitor,2,149.99,01/02/22 09:29,"356 Avenue Adolphe Buyl St, Tournai, HAI 7500"
141381,AA Batteries (4-pack),1,3.84,01/15/22 12:40,"416 Rue Royale St, Bruxelles, BRU 1000"
141382,USB-C Charging Cable,2,11.95,01/20/22 23:05,"785 Rue Blaes St, Bruxelles, BRU 1000"
141383,Apple Airpods Headphones,1,150.0,01/31/22 08:04,"529 Rue Haute St, Courtrai, WVH 8500"
141384,Lightning Charging Cable,1,14.95,01/18/22 10:40,"952 Rue Haute St, Bruxelles, BRU 1000"
141385,34in Ultrawide Monitor,1,379.99,01/27/22 10:48,"577 Rue Royale St, Bruxelles, BRU 1000"
141386,Bose SoundSport Headphones,2,99.99,01/12/22 01:07,"323 Avenue Franklin Roosevelt St, Charleroi, WHT 6000"
141387,Macbook Pro Laptop,1,1700.0,01/12/22 21:39,"195 Rue Antoine Dansaert St, La Louvière, WHT 7100"
141388,Wired Headphones,1,11.99,01/03/22 00:59,"379 Rue Royale St, Courtrai, WVH 8500"
141389,Lightning Charging Cable,1,14.95,01/29/22 14:44,"882 Avenue Brugmann St, Bruxelles, BRU 1000"
141390,Bose SoundSport Headphones,1,99.99,01/18/22 21:08,"786 Chaussée de Waterloo St, Bruxelles, BRU 1000"
141391,AAA Batteries (4-pack),1,2.99,01/05/22 21:17,"347 Rue Saint-Jacques St, Mons, HAI 7000"
141392,AAA Batteries (4-pack),2,2.99,01/23/22 09:42,"545 Place Sainte-Catherine St, Bruxelles, BRU 1000"
141393,34in Ultrawide Monitor,1,379.99,01/09/22 07:27,"272 Rue de Flandre St, Mouscron, HAI 7700"
141394,AAA Batteries (4-pack),1,2.99,01/22/22 16:06,"86 Rue du Midi St, Verviers, LGE 4800"
141395,27in FHD Monitor,1,149.99,01/02/22 18:10,"748 Place Sainte-Catherine St, Charleroi, WHT 6000"
141396,iPhone,1,700.0,01/30/22 16:09,"307 Avenue Adolphe Buyl St, Charleroi, WHT 6000"
141396,Apple Airpods Headphones,1,150.0,01/30/22 16:09,"307 Avenue Adolphe Buyl St, Charleroi, WHT 6000"
141397,Apple Airpods Headphones,1,150.0,01/13/22 07:08,"137 Chaussée de Waterloo St, Bruxelles, BRU 1000"
141398,Wired Headphones,1,11.99,01/01/22 16:20,"512 Rue du Page St, Charleroi, WHT 6000"
141399,Lightning Charging Cable,1,14.95,01/03/22 10:23,"109 Avenue Louise St, Verviers, LGE 4800"
141400,Wired Headphones,1,11.99,01/23/22 17:52,"8 Chaussée de Waterloo St, La Louvière, WHT 7100"
141401,USB-C Charging Cable,1,11.95,01/26/22 21:29,"250 Rue Royale St, Mouscron, HAI 7700"
141402,Lightning Charging Cable,1,14.95,01/06/22 22:58,"326 Rue de Flandre St, Courtrai, WVH 8500"
141403,iPhone,1,700.0,01/11/22 14:18,"363 Rue Royale St, Charleroi, WHT 6000"
141404,Lightning Charging Cable,1,14.95,01/08/22 17:38,"665 Rue de la Loi St, Tournai, HAI 7500"
141405,AAA Batteries (4-pack),1,2.99,01/10/22 20:24,"507 Avenue de la Toison d'Or St, Charleroi, WHT 6000"
141406,Wired Headphones,1,11.99,01/22/22 10:20,"101 Chaussée de Waterloo St, Tournai, HAI 7500"
141407,USB-C Charging Cable,1,11.95,01/31/22 17:07,"717 Rue Antoine Dansaert St, Namur, NAM 5000"
141408,Lightning Charging Cable,1,14.95,01/16/22 12:59,"397 Rue Neuve St, Liège, WLG 4000"
141409,AAA Batteries (4-pack),2,2.99,01/04/22 11:17,"284 Boulevard Anspach St, Mons, HAI 7000"
141410,USB-C Charging Cable,1,11.95,01/10/22 23:29,"942 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
141411,27in FHD Monitor,1,149.99,01/31/22 17:07,"612 Avenue Adolphe Buyl St, Charleroi, WHT 6000"
141412,27in FHD Monitor,1,149.99,01/10/22 18:52,"194 Rue Antoine Dansaert St, Verviers, LGE 4800"
141413,AAA Batteries (4-pack),2,2.99,01/17/22 17:53,"703 Rue Royale St, Bruxelles, BRU 1000"
141414,Bose SoundSport Headphones,1,99.99,01/17/22 21:18,"518 Boulevard Anspach St, Bruxelles, BRU 1000"
141415,USB-C Charging Cable,1,11.95,01/02/22 21:16,"563 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
141416,AA Batteries (4-pack),1,3.84,01/03/22 12:54,"96 Place Sainte-Catherine St, Bruxelles, BRU 1000"
141417,Wired Headphones,1,11.99,01/08/22 21:22,"368 Rue Antoine Dansaert St, Charleroi, WHT 6000"
141418,20in Monitor,1,109.99,01/20/22 17:30,"521 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
141419,AA Batteries (4-pack),1,3.84,01/22/22 18:27,"431 Rue Royale St, Mons, HAI 7000"
141420,20in Monitor,1,109.99,01/07/22 14:43,"892 Rue de la Loi St, Verviers, LGE 4800"
141421,iPhone,1,700.0,01/28/22 04:16,"420 Rue Antoine Dansaert St, Mouscron, HAI 7700"
141422,Wired Headphones,1,11.99,01/01/22 12:41,"262 Avenue Brugmann St, Mouscron, HAI 7700"
141423,USB-C Charging Cable,1,11.95,01/20/22 21:42,"452 Avenue Franklin Roosevelt St, Bruxelles, BRU 1000"
141424,Google Phone,1,600.0,01/11/22 14:29,"694 Rue Neuve St, Mons, HAI 7000"
141425,27in 4K Gaming Monitor,1,389.99,01/01/22 08:36,"284 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
141426,ThinkPad Laptop,1,999.99,01/01/22 19:23,"851 Boulevard Anspach St, Mons, HAI 7000"
141427,27in FHD Monitor,1,149.99,01/29/22 11:30,"38 Rue Haute St, Charleroi, WHT 6000"
141428,ThinkPad Laptop,1,999.99,01/26/22 00:44,"293 Rue de Flandre St, La Louvière, WHT 7100"
141429,Apple Airpods Headphones,1,150.0,01/27/22 17:07,"432 Avenue de la Toison d'Or St, Liège, WLG 4000"
141430,AA Batteries (4-pack),3,3.84,01/11/22 02:40,"5 Rue Blaes St, Charleroi, WHT 6000"
141431,iPhone,1,700.0,01/12/22 19:15,"115 Rue du Marché aux Herbes St, Bruxelles, BRU 1000"
141432,USB-C Charging Cable,1,11.95,01/18/22 15:10,"7 Chaussée de Waterloo St, Bruxelles, BRU 1000"
141433,AA Batteries (4-pack),1,3.84,01/11/22 20:53,"574 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
141434,Flatscreen TV,1,300.0,01/22/22 16:22,"553 Chaussée de Waterloo St, Bruxelles, BRU 1000"
141435,USB-C Charging Cable,1,11.95,01/28/22 11:02,"485 Avenue Brugmann St, Liège, WLG 4000"
141436,Apple Airpods Headphones,1,150.0,01/19/22 21:38,"386 Avenue Franklin Roosevelt St, Mons, HAI 7000"
141437,Vareebadd Phone,1,400.0,01/19/22 19:09,"731 Rue de la Loi St, Mons, HAI 7000"
141438,USB-C Charging Cable,1,11.95,01/08/22 01:07,"77 Avenue Brugmann St, Tournai, HAI 7500"
141439,iPhone,1,700.0,01/19/22 18:54,"212 Avenue de Tervueren St, Liège, WLG 4000"
141440,27in 4K Gaming Monitor,1,389.99,01/18/22 11:12,"600 Rue du Bailli St, Bruxelles, BRU 1000"
141441,Wired Headphones,1,11.99,01/19/22 20:13,"354 Avenue Adolphe Buyl St, Bruxelles, BRU 1000"
141442,AA Batteries (4-pack),1,3.84,01/12/22 14:49,"807 Rue du Marché aux Herbes St, Verviers, LGE 4800"
,,,,,
141443,Wired Headphones,1,11.99,01/19/22 19:54,"199 Rue Neuve St, Liège, WLG 4000"
141444,Google Phone,1,600,01/30/22 19:36,"645 Avenue des Arts St, Liège, WLG 4000"
141444,Wired Headphones,1,11.99,01/30/22 19:36,"645 Avenue des Arts St, Liège, WLG 4000"
141445,Lightning Charging Cable,1,14.95,01/05/22 07:40,"500 Avenue de la Toison d'Or St, Tournai, HAI 7500"
141446,USB-C Charging Cable,1,11.95,01/29/22 11:30,"28 Rue Antoine Dansaert St, Tournai, HAI 7500"
141447,ThinkPad Laptop,1,999.99,01/13/22 22:37,"89 Rue de l'Ecuyer St, Verviers, LGE 4800"
141448,Wired Headphones,1,11.99,01/31/22 23:58,"772 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
141449,AA Batteries (4-pack),2,3.84,01/20/22 18:56,"61 Avenue Franklin Roosevelt St, Verviers, LGE 4800"
141450,USB-C Charging Cable,1,11.95,01/30/22 09:20,"725 Rue Saint-Jacques St, Bruxelles, BRU 1000"
141451,Lightning Charging Cable,1,14.95,01/14/22 00:24,"552 Place Sainte-Catherine St, La Louvière, WHT 7100"
141452,Apple Airpods Headphones,1,150,01/28/22 09:47,"445 Rue du Midi St, Liège, WLG 4000"
141453,USB-C Charging Cable,1,11.95,01/12/22 12:45,"56 Avenue de la Toison d'Or St, Namur, NAM 5000"
141453,Bose SoundSport Headphones,1,99.99,01/12/22 12:45,"56 Avenue de la Toison d'Or St, Namur, NAM 5000"
141454,Bose SoundSport Headphones,1,99.99,01/30/22 10:57,"894 Rue Neuve St, Bruxelles, BRU 1000"
141455,Lightning Charging Cable,1,14.95,01/14/22 16:12,"680 Rue de Flandre St, La Louvière, WHT 7100"
141456,Wired Headphones,1,11.99,01/27/22 21:41,"597 Avenue Franklin Roosevelt St, Charleroi, WHT 6000"
141457,Bose SoundSport Headphones,1,99.99,01/29/22 11:27,"706 Avenue Brugmann St, Bruxelles, BRU 1000"
141458,Wired Headphones,1,11.99,01/12/22 20:49,"708 Place Sainte-Catherine St, Courtrai, WVH 8500"
141459,USB-C Charging Cable,1,11.95,01/14/22 14:56,"783 Boulevard Anspach St, Bruxelles, BRU 1000"
141460,Lightning Charging Cable,1,14.95,01/17/22 18:19,"993 Avenue Brugmann St, Charleroi, WHT 6000"
141461,AAA Batteries (4-pack),2,2.99,01/25/22 01:37,"858 Boulevard Anspach St, Liège, WLG 4000"
141462,AAA Batteries (4-pack),1,2.99,01/11/22 19:19,"996 Rue Antoine Dansaert St, Bruxelles, BRU 1000"
141463,Lightning Charging Cable,1,14.95,01/02/22 13:18,"760 Avenue Louise St, Bruxelles, BRU 1000"
